Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Number of patrons,x coordinate,y coordinate,Location
2016,66,105694,105694,233-237 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Emerald Peacock,300,144.96550,-37.81160,POINT (144.9655 -37.8116)
2016,66,105695,105695,239 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Ferdydurke,100,144.96540,-37.81160,POINT (144.9654 -37.8116)
2016,66,105878,105878,242-244 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Shanghai Club,209,144.96560,-37.81210,POINT (144.9656 -37.8121)
2016,66,108547,108547,199-203 Russell Street MELBOURNE 3000,Melbourne (CBD),Exford Hotel,300,144.96730,-37.81180,POINT (144.9673 -37.8118)
2016,66,108550,108550,213-217 Russell Street MELBOURNE 3000,Melbourne (CBD),Escape City,100,144.96720,-37.81160,POINT (144.9672 -37.8116)
2016,66,109390,109390,264-266 Swanston Street MELBOURNE 3000,Melbourne (CBD),Goldilocks,300,144.96510,-37.81180,POINT (144.9651 -37.8118)
2016,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cookie,300,144.96530,-37.81200,POINT (144.9653 -37.812)
2016,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Toff In Town,342,144.96530,-37.81200,POINT (144.9653 -37.812)
2016,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Rooftop Cinema & Bar,200,144.96530,-37.81200,POINT (144.9653 -37.812)
2016,66,109392,109392,248-258 Swanston Street MELBOURNE 3000,Melbourne (CBD),Mesa Verde,175,144.96530,-37.81200,POINT (144.9653 -37.812)
2016,66,109436,109436,27-29 Tattersalls Lane MELBOURNE 3000,Melbourne (CBD),Section 8 Bar,100,,,
2016,66,109952,109952,7-9 Waratah Place MELBOURNE 3000,Melbourne (CBD),Manchuria,80,144.96700,-37.81160,POINT (144.967 -37.8116)
2016,66,635138,635138,13 Heffernan Lane MELBOURNE 3000,Melbourne (CBD),Union Electric,72,144.96660,-37.81180,POINT (144.9666 -37.8118)
2016,67,102199,102199,16-20 Corrs Lane MELBOURNE 3000,Melbourne (CBD),"Berlin Bar, Brutale & Mendoza's Social Club",569,144.96840,-37.81110,POINT (144.9684 -37.8111)
2016,67,102200,102200,12-14 Corrs Lane MELBOURNE 3000,Melbourne (CBD),Fad Gallery,80,144.96840,-37.81120,POINT (144.9684 -37.8112)
2016,67,105673,105673,103-105 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Bomba Tapas Bar and Rooftop,145,144.96930,-37.81050,POINT (144.9693 -37.8105)
2016,67,105675,105675,113 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Seamstress,160,144.96900,-37.81060,POINT (144.969 -37.8106)
2016,67,105677,105677,117-121 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Key Club,440,144.96890,-37.81070,POINT (144.9689 -37.8107)
2016,67,105679,105679,131-137 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Athens Business Club,30,144.96850,-37.81100,POINT (144.9685 -37.811)
2016,67,108581,108581,226-236 Russell Street MELBOURNE 3000,Melbourne (CBD),Mai Tai Restaurant,170,144.96760,-37.81100,POINT (144.9676 -37.811)
2016,71,105318,105318,277-287 King Street MELBOURNE 3000,Melbourne (CBD),Hotel Sophia,116,144.95420,-37.81370,POINT (144.9542 -37.8137)
2016,72,110106,110106,263-267 William Street MELBOURNE 3000,Melbourne (CBD),Metropolitan Hotel,300,144.95660,-37.81290,POINT (144.9566 -37.8129)
2016,74,104662,104662,106-112 Hardware Street MELBOURNE 3000,Melbourne (CBD),Nieuw Amsterdam,200,144.96070,-37.81210,POINT (144.9607 -37.8121)
2016,74,106017,106017,391-393 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),La La Land,175,144.96030,-37.81190,POINT (144.9603 -37.8119)
2016,74,106018,106018,395-397 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Horse Bazaar,158,144.96020,-37.81190,POINT (144.9602 -37.8119)
2016,74,108103,108103,244-250 Queen Street MELBOURNE 3000,Melbourne (CBD),Bar 420,200,144.96000,-37.81270,POINT (144.96 -37.8127)
2016,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Strike Bowling,370,144.96570,-37.81070,POINT (144.9657 -37.8107)
2016,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Father's Office,370,144.96570,-37.81070,POINT (144.9657 -37.8107)
2016,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Idarts Hive,100,144.96570,-37.81070,POINT (144.9657 -37.8107)
2016,77,108573,108573,270 Russell Street MELBOURNE 3000,Melbourne (CBD),Whisky and Alement,90,144.96720,-37.81010,POINT (144.9672 -37.8101)
2016,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Coopers Inn,400,144.97000,-37.80940,POINT (144.97 -37.8094)
2016,78,108991,108991,267-271 Spring Street MELBOURNE 3000,Melbourne (CBD),Elm's Family Hotel,200,144.97140,-37.80860,POINT (144.9714 -37.8086)
2016,78,110721,580091,33-39 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Fringe,400,144.97070,-37.80920,POINT (144.9707 -37.8092)
2016,84,103207,103207,315-321 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Meeting Place,250,144.96150,-37.81120,POINT (144.9615 -37.8112)
2016,84,105449,105449,293-299 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Burger Theory / The Hills Rooftop / The Tuxedo Cat,200,144.96050,-37.81080,POINT (144.9605 -37.8108)
2016,84,106037,106037,324-328 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Alchemist's Refuge,60,144.95990,-37.81170,POINT (144.9599 -37.8117)
2016,85,102596,102596,22 Drewery Place MELBOURNE 3000,Melbourne (CBD),Sister Bellas,80,144.96380,-37.81130,POINT (144.9638 -37.8113)
2016,85,102597,102597,2-20 Drewery Place MELBOURNE 3000,Melbourne (CBD),Baroq House,303,144.96400,-37.81130,POINT (144.964 -37.8113)
2016,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Partyworld,500,144.96280,-37.81090,POINT (144.9628 -37.8109)
2016,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Strike Melbourne Central,760,144.96280,-37.81090,POINT (144.9628 -37.8109)
2016,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Melbourne Central Lion Hotel,550,144.96280,-37.81090,POINT (144.9628 -37.8109)
2016,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hoyts,300,144.96280,-37.81090,POINT (144.9628 -37.8109)
2016,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Equinox Bar Restaurant,80,144.96280,-37.81090,POINT (144.9628 -37.8109)
2016,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hush Bar @ Melbourne Central,200,144.96280,-37.81090,POINT (144.9628 -37.8109)
2016,85,109302,109302,281-287 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bornga,40,144.96440,-37.81140,POINT (144.9644 -37.8114)
2016,85,109302,109302,281-287 Swanston Street MELBOURNE 3000,Melbourne (CBD),Mui Karaoke,243,144.96440,-37.81140,POINT (144.9644 -37.8114)
2016,85,109304,109304,301-303 Swanston Street MELBOURNE 3000,Melbourne (CBD),Sahara Restaurant,140,144.96420,-37.81110,POINT (144.9642 -37.8111)
2016,87,101023,101023,25 Bennetts Lane MELBOURNE 3000,Melbourne (CBD),Bennetts Lane Jazz Club,300,144.96760,-37.80890,POINT (144.9676 -37.8089)
2016,87,106057,106057,106 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Troika Bar,60,144.96860,-37.80920,POINT (144.9686 -37.8092)
2016,87,106059,106059,100 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Gami Chicken and Beer,73,144.96870,-37.80910,POINT (144.9687 -37.8091)
2016,87,108567,108567,300 Russell Street MELBOURNE 3000,Melbourne (CBD),Jankara Japanese Bar,80,144.96690,-37.80950,POINT (144.9669 -37.8095)
2016,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),Red Love,200,144.96320,-37.80900,POINT (144.9632 -37.809)
2016,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Order of Melbourne,290,144.96320,-37.80900,POINT (144.9632 -37.809)
2016,96,606638,105490,124 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Pearson and Murph'y Cafe,156,144.96460,-37.80820,POINT (144.9646 -37.8082)
2016,97,105493,105493,52 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Karaoke Box,300,144.96720,-37.80830,POINT (144.9672 -37.8083)
2016,710,108617,108617,375-385 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Royce Hotel,120,144.97550,-37.83510,POINT (144.9755 -37.8351)
2016,724,106798,106798,557 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),"Village Melbourne - Garden, Arbor, Bistro & Terrace",790,144.98130,-37.84750,POINT (144.9813 -37.8475)
2016,760,108642,108642,497-503 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Commodity Cafe,150,144.97910,-37.84330,POINT (144.9791 -37.8433)
2016,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE 3051,North Melbourne,Albion Hotel,100,144.94860,-37.79890,POINT (144.9486 -37.7989)
2016,345,103393,103393,7 Errol Street NORTH MELBOURNE 3051,North Melbourne,Joe Taylor,60,144.94900,-37.80480,POINT (144.949 -37.8048)
2016,345,103402,103402,33 Errol Street NORTH MELBOURNE 3051,North Melbourne,Townhall Hotel North Melbourne,80,144.94900,-37.80410,POINT (144.949 -37.8041)
2016,347,110920,110920,161-163 Errol Street NORTH MELBOURNE 3051,North Melbourne,Limerick Castle Hotel & Restaurant,50,144.94960,-37.80120,POINT (144.9496 -37.8012)
2016,355,105636,105636,46-50 Leveson Street NORTH MELBOURNE 3051,North Melbourne,The Leveson,400,144.95150,-37.80370,POINT (144.9515 -37.8037)
2016,358,107887,107887,351-359 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,Bobbie Peels,240,144.95600,-37.80400,POINT (144.956 -37.804)
2016,358,109829,109829,312-316 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Victoria Hotel,130,144.95570,-37.80560,POINT (144.9557 -37.8056)
2016,361,109842,109842,240-248 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Central Club Hotel,150,144.95810,-37.80590,POINT (144.9581 -37.8059)
2016,362,109843,109843,232-238 Victoria Street MELBOURNE 3000,North Melbourne,The Public Bar,180,144.95860,-37.80590,POINT (144.9586 -37.8059)
2016,369,103507,103507,86-90 Errol Street NORTH MELBOURNE 3051,North Melbourne,The Courthouse Hotel,50,144.95000,-37.80290,POINT (144.95 -37.8029)
2016,375,103809,103809,1-3 Flemington Road NORTH MELBOURNE 3051,North Melbourne,Turf Club Hotel,629,144.95630,-37.80140,POINT (144.9563 -37.8014)
2016,375,103810,103810,5-17 Flemington Road NORTH MELBOURNE 3051,North Melbourne,RMIT Village Melbourne,356,144.95580,-37.80140,POINT (144.9558 -37.8014)
2016,376,508976,110862,42 Courtney Street NORTH MELBOURNE 3051,North Melbourne,Metropolitan Hotel,100,144.95400,-37.80140,POINT (144.954 -37.8014)
2016,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE 3051,North Melbourne,The Castle Hotel,317,144.95300,-37.80090,POINT (144.953 -37.8009)
2016,270,579293,104468,230 Grattan Street PARKVILLE 3010,Parkville,University House Club,611,144.96120,-37.79690,POINT (144.9612 -37.7969)
2016,270,664626,104468,230 Grattan Street PARKVILLE 3010,Parkville,HJC Bar,200,144.96120,-37.79690,POINT (144.9612 -37.7969)
2016,904,556742,556742,419-443 Royal Parade PARKVILLE 3052,Parkville,Vibe Hotel,69,144.95880,-37.78290,POINT (144.9588 -37.7829)
2016,774,600431,600431,816 Lorimer Street PORT MELBOURNE 3207,Port Melbourne,Underbridge Sports Bar & Cafe,60,144.93100,-37.82220,POINT (144.931 -37.8222)
2016,730,110401,110401,334-342 City Road SOUTHBANK 3006,Southbank,Eve Bar Lounge,500,144.95740,-37.82780,POINT (144.9574 -37.8278)
2016,730,110473,110473,65-73 Haig Street SOUTHBANK 3006,Southbank,The Backlot Studios,80,144.95660,-37.82790,POINT (144.9566 -37.8279)
2016,752,108653,110733,100 St Kilda Road SOUTHBANK 3006,Southbank,Curve Bar,300,144.96820,-37.82090,POINT (144.9682 -37.8209)
2016,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,P J O'Briens Irish Pub & Side Bar,550,144.96630,-37.82070,POINT (144.9663 -37.8207)
2016,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Bear Brass,200,144.96630,-37.82070,POINT (144.9663 -37.8207)
2016,801,110326,110326,4 Riverside Quay SOUTHBANK 3006,Southbank,Soho Restaurant & Bar,200,144.96340,-37.82090,POINT (144.9634 -37.8209)
2016,801,110335,110335,1-9 Southbank Boulevard SOUTHBANK 3006,Southbank,Left Bank Melbourne,400,144.96290,-37.82100,POINT (144.9629 -37.821)
2016,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,Belgian Beer Cafe Melbourne,638,144.96450,-37.82170,POINT (144.9645 -37.8217)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,No. 8 by John Lawson,40,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,The Waiting Room,120,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,597190,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Club 23,450,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Jackpot Bar,80,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Atrium Bar,100,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Velvet Bar,100,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,The Atlantic/The Den /The Oyster Bar & Grill,508,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Jimbo & Rex,300,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Crown Entertainment Complex and Casino,320,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Therapy,600,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Lagerfield Bar & Beer Garden,650,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Co,560,144.95860,-37.82320,POINT (144.9586 -37.8232)
2016,804,110542,110484,20-30 Convention Centre Place SOUTH WHARF 3006,Southbank,Aerial Events,900,144.95240,-37.82540,POINT (144.9524 -37.8254)
2016,804,110542,110484,20-30 Convention Centre Place SOUTH WHARF 3006,Southbank,West Village NYC,150,144.95240,-37.82540,POINT (144.9524 -37.8254)
2016,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF 3006,Southbank,Plus 5,90,144.95040,-37.82410,POINT (144.9504 -37.8241)
2016,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF 3006,Southbank,Munich Brau Haus,1100,144.95040,-37.82410,POINT (144.9504 -37.8241)
2016,806,110343,640947,27-45 Whiteman Street SOUTHBANK 3006,Southbank,Kingpin Bowling Crown,347,144.95860,-37.82580,POINT (144.9586 -37.8258)
2016,807,108054,108054,40-56 Queens Bridge Street SOUTHBANK 3006,Southbank,Mesh/Tonic Bar,300,144.95970,-37.82400,POINT (144.9597 -37.824)
2016,808,110385,110385,174-184 City Road SOUTHBANK 3006,Southbank,Rumour Restaurant Bar & Lounge,100,144.96190,-37.82380,POINT (144.9619 -37.8238)
2016,861,102503,102503,161-173 Domain Road SOUTH YARRA 3141,South Yarra,Botanical Hotel,245,144.98170,-37.83430,POINT (144.9817 -37.8343)
2016,419,108876,108876,573-579 Spencer Street WEST MELBOURNE 3003,West Melbourne (Residential),McMahons,160,144.94700,-37.80740,POINT (144.947 -37.8074)
2016,435,107481,107481,65-67 Peel Street WEST MELBOURNE 3003,West Melbourne (Residential),The Drunken Poet Pty Ltd,50,144.95550,-37.80670,POINT (144.9555 -37.8067)
2016,441,108856,108856,475-477 Spencer Street WEST MELBOURNE 3003,West Melbourne (Residential),Hotel Spencer Bar & Dining Room,150,144.94920,-37.80960,POINT (144.9492 -37.8096)
2017,204,101613,101613,377-391 Cardigan Street CARLTON 3053,Carlton,Clyde Hotel,239,144.96580,-37.79730,POINT (144.9658 -37.7973)
2017,207,106153,106153,331-335 Lygon Street CARLTON 3053,Carlton,Wolfs Lair,80,144.96720,-37.79750,POINT (144.9672 -37.7975)
2017,214,106186,106186,414-422 Lygon Street CARLTON 3053,Carlton,Astor Hotel,120,144.96780,-37.79690,POINT (144.9678 -37.7969)
2017,215,108202,108202,415-421 Rathdowne Street CARLTON 3053,Carlton,The Beaufort,50,144.97040,-37.79650,POINT (144.9704 -37.7965)
2017,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,46,144.96740,-37.80000,POINT (144.9674 -37.8)
2017,218,106222,106222,270-276 Lygon Street CARLTON 3053,Carlton,University Hotel,111,144.96720,-37.80050,POINT (144.9672 -37.8005)
2017,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,Dan O'Connell Hotel,100,144.97340,-37.79300,POINT (144.9734 -37.793)
2017,247,106238,106238,192-202 Lygon Street CARLTON 3053,Carlton,Players On Lygon,200,144.96710,-37.80250,POINT (144.9671 -37.8025)
2017,252,106244,106244,160-162 Lygon Street CARLTON 3053,Carlton,Vodka Temple,200,144.96680,-37.80340,POINT (144.9668 -37.8034)
2017,255,101593,101593,91-95 Cardigan Street CARLTON 3053,Carlton,Hotel Lincoln,154,144.96450,-37.80450,POINT (144.9645 -37.8045)
2017,260,103276,103276,614-616 Elizabeth Street MELBOURNE 3000,Carlton,The Last Jar,250,144.95890,-37.80390,POINT (144.9589 -37.8039)
2017,266,106081,106081,27-31 Lygon Street CARLTON 3053,Carlton,The Curtin,350,144.96570,-37.80620,POINT (144.9657 -37.8062)
2017,267,106251,106251,66-88 Lygon Street CARLTON 3053,Carlton,Lagers On Lygon,80,144.96660,-37.80530,POINT (144.9666 -37.8053)
2017,268,108154,108153,49 Rathdowne Street CARLTON 3053,Carlton,Epocha Restaurant,124,144.96860,-37.80580,POINT (144.9686 -37.8058)
2017,1101,108973,108973,85-161 Spencer Street DOCKLANDS 3008,Docklands,Network Public Bar & Pizzeria,325,144.95220,-37.81760,POINT (144.9522 -37.8176)
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Locker Room Club Bar,500,144.94750,-37.81670,POINT (144.9475 -37.8167)
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Legends Bar,250,144.94750,-37.81670,POINT (144.9475 -37.8167)
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,E J Whitten Bar,70,144.94750,-37.81670,POINT (144.9475 -37.8167)
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Captains Bar,80,144.94750,-37.81670,POINT (144.9475 -37.8167)
2017,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,The Medallion Club,5000,144.94750,-37.81670,POINT (144.9475 -37.8167)
2017,1104,576024,576023,747-757 Bourke Street DOCKLANDS 3008,Docklands,The Nixon Hotel,300,144.94780,-37.81940,POINT (144.9478 -37.8194)
2017,1105,628712,628712,717-731 Collins Street DOCKLANDS 3008,Docklands,Bar Nicional,75,144.95010,-37.82070,POINT (144.9501 -37.8207)
2017,1108,604125,604125,143-175 Harbour Esplanade DOCKLANDS 3008,Docklands,Alumbra,690,144.94330,-37.81650,POINT (144.9433 -37.8165)
2017,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS 3008,Docklands,Vacant,321,144.94220,-37.81440,POINT (144.9422 -37.8144)
2017,1109,601809,593728,425-427 Docklands Drive DOCKLANDS 3008,Docklands,Waterfront Venues,1059,144.93920,-37.81520,POINT (144.9392 -37.8152)
2017,1110,620312,593737,23-37 Star Crescent DOCKLANDS 3008,Docklands,Harbour Town Hotel,498,144.93790,-37.81320,POINT (144.9379 -37.8132)
2017,1110,593739,593739,99-127 Pearl River Road DOCKLANDS 3008,Docklands,Igloo Cafe & St Moritz Bar,100,144.93560,-37.81220,POINT (144.9356 -37.8122)
2017,131,108844,108844,1-5 Spencer Street DOCKLANDS 3008,Docklands,Crown Plaza,60,144.95500,-37.82270,POINT (144.955 -37.8227)
2017,613,595153,109643,166 Albert Street EAST MELBOURNE 3002,East Melbourne,Cohen Cellars Wine Bar,40,144.98560,-37.81000,POINT (144.9856 -37.81)
2017,658,110266,110266,120 Brunton Avenue JOLIMONT 3002,East Melbourne,Spotless Services,2800,144.98310,-37.82000,POINT (144.9831 -37.82)
2017,2530,616125,616125,25-27 Rankins Road KENSINGTON 3031,Kensington,Flemington & Kensington RSL Club,90,144.93220,-37.78930,POINT (144.9322 -37.7893)
2017,2530,616160,616160,265-271 Racecourse Road KENSINGTON 3031,Kensington,The Quiet Man Irishman  Pub,400,144.93240,-37.78860,POINT (144.9324 -37.7886)
2017,508,100820,100820,38-44 Barrett Street KENSINGTON 3031,Kensington,Henry St Brewhouse,75,144.93430,-37.79810,POINT (144.9343 -37.7981)
2017,103,100160,100160,196-200 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),Nomads Industry Backpackers,200,144.95740,-37.81000,POINT (144.9574 -37.81)
2017,103,104086,104086,211-213 Franklin Street MELBOURNE 3000,Melbourne (CBD),Island Somewhere,120,144.95780,-37.80970,POINT (144.9578 -37.8097)
2017,104,103219,103219,413-417 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Workshop,230,144.96050,-37.80920,POINT (144.9605 -37.8092)
2017,104,104085,104085,167-175 Franklin Street MELBOURNE 3000,Melbourne (CBD),Disco Bar,200,144.95920,-37.80900,POINT (144.9592 -37.809)
2017,105,109318,109318,427-457 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Oxford Scholar Hotel,486,144.96270,-37.80830,POINT (144.9627 -37.8083)
