"","block_year","ev_clue_small_area","dv_parking_per_dwelling","ev_percent_single_bedroom","ev_percent_two_bedrooms","ev_percent_three_bedrooms","ev_percent_student_accommodation","ev_bike_per_dwelling","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","ev_non_residential_bays"
"4189","788_2013",NA,NA,NA,NA,NA,NA,NA,788,2013,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4190","788_2014",NA,NA,NA,NA,NA,NA,NA,788,2014,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4191","788_2015",NA,NA,NA,NA,NA,NA,NA,788,2015,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4192","788_2016",NA,NA,NA,NA,NA,NA,NA,788,2016,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4193","788_2017",NA,NA,NA,NA,NA,NA,NA,788,2017,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4194","788_2018",NA,NA,NA,NA,NA,NA,NA,788,2018,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4195","788_2019",NA,NA,NA,NA,NA,NA,NA,788,2019,0,64,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA
"4196","790_2010",NA,NA,NA,NA,NA,NA,NA,790,2010,0,158,22,0,0,0,0,8353,0,0,844,0,0,0,0,0,22976,0,0,0,11912,0,0,96083,0,0,0,0,0,0,0,0,33326,0,0,0,8011,0,0,19652,39940,0,12556,0,1321,0,2,5,0,1,7,1,1,1,1,0,11,0,3,10,0,5,4,4,21,0
"4197","790_2011",NA,NA,NA,NA,NA,NA,NA,790,2011,0,158,22,0,0,0,0,8353,0,0,844,0,0,0,0,0,22976,0,0,0,11912,0,0,96083,0,0,0,0,0,0,0,0,33326,0,0,0,8011,0,0,19652,39940,0,12556,0,1321,0,2,5,0,1,7,1,1,1,1,0,11,0,3,10,0,5,4,4,21,26
"4198","790_2012",NA,NA,NA,NA,NA,NA,NA,790,2012,0,158,22,0,0,0,0,8353,0,0,844,0,0,0,0,0,22976,0,0,0,11912,0,0,96083,0,0,0,0,0,0,0,0,33326,0,0,0,8011,0,0,19652,39940,0,12556,0,1321,0,2,5,0,1,7,1,1,1,1,0,11,0,3,10,0,5,4,4,21,0
"4199","790_2013",NA,NA,NA,NA,NA,NA,NA,790,2013,0,158,38,0,1,0,0,10536,0,8924,844,0,0,0,0,0,29886,0,0,0,19604,0,0,100613,0,0,0,0,0,0,0,0,45011,0,0,0,0,0,0,10863,22050,0,11621,0,1889,0,2,4,0,1,23,5,2,4,0,3,17,0,2,11,0,5,3,7,25,0
"4200","790_2014",NA,NA,NA,NA,NA,NA,NA,790,2014,0,158,38,0,1,0,0,10536,0,8924,844,0,0,0,0,0,29938,0,0,0,19604,0,0,100613,0,0,0,0,0,0,0,0,45011,0,0,0,0,0,0,10863,21989,0,11621,0,1889,0,2,4,0,1,23,5,2,4,0,3,17,0,2,11,0,5,3,7,25,NA
"4201","790_2015",NA,NA,NA,NA,NA,NA,NA,790,2015,0,138,38,0,1,0,0,10895,0,8924,654,0,0,0,0,0,40979,0,0,0,17428,0,0,92444,0,0,0,0,0,0,0,0,44131,0,0,0,0,0,0,0,17848,0,13406,0,1981,0,2,6,0,1,19,4,1,2,1,2,23,0,3,16,0,3,5,9,28,128
"4202","790_2016",NA,NA,NA,NA,NA,NA,NA,790,2016,0,138,38,0,1,0,0,10895,0,8924,654,0,0,0,0,0,40979,0,0,0,17428,0,0,92444,0,0,0,0,0,0,0,0,44131,0,0,0,0,0,0,0,17848,0,13406,0,1981,0,2,6,0,1,19,4,1,2,1,2,23,0,3,16,0,3,5,9,28,21
"4203","790_2017",NA,NA,NA,NA,NA,NA,NA,790,2017,0,138,38,0,1,0,0,11070,0,8924,632,0,0,0,0,0,42852,0,0,0,17428,0,0,92444,0,0,0,0,0,0,0,0,48880,0,0,0,0,0,0,0,13735,0,15176,0,1981,0,4,9,0,1,33,3,2,3,1,2,26,0,6,15,0,4,5,6,25,NA
"4204","790_2018",NA,NA,NA,NA,NA,NA,NA,790,2018,0,138,38,0,1,0,0,11070,0,8924,632,0,0,0,0,0,42852,0,0,0,17428,0,0,92444,0,0,0,0,0,0,0,0,48880,0,0,0,0,0,0,0,13735,0,15176,0,1981,0,4,9,0,1,33,3,2,3,1,2,26,0,6,15,0,4,5,6,25,NA
"4205","790_2019",NA,NA,NA,NA,NA,NA,NA,790,2019,0,134,54,0,1,0,0,10948,0,8924,776,0,0,0,0,0,43604,0,0,0,17428,0,0,96477,0,0,0,0,0,0,0,0,47711,0,0,0,0,0,0,0,13328,0,15423,0,1981,0,3,10,0,2,31,3,4,1,1,3,26,0,7,16,2,5,6,5,23,NA
"4206","801_2002",NA,NA,NA,NA,NA,NA,NA,801,2002,0,284,158,0,126,0,7218,19402,0,0,1907,0,0,0,0,0,43040,0,39712,0,16227,0,0,13246,0,9982,0,0,0,0,0,0,0,0,0,0,33768,0,0,0,2165,0,0,1384,434,80,5,2,0,0,0,0,0,11,0,7,1,2,4,13,2,0,1,1,0,0
"4207","801_2003",NA,NA,NA,NA,NA,NA,NA,801,2003,0,284,158,0,126,0,7218,19402,0,0,1907,0,0,0,0,0,43040,0,39712,0,16227,0,0,13246,0,9982,0,0,0,0,0,0,0,0,0,0,33768,0,0,0,2165,0,0,1384,434,80,5,2,0,0,0,0,0,11,0,7,1,2,4,13,2,0,1,1,0,NA
"4208","801_2004",NA,NA,NA,NA,NA,NA,NA,801,2004,0,384,158,0,120,0,7218,21181,0,0,1934,0,0,0,0,0,48175,0,35622,0,16193,0,0,13246,0,9270,0,0,0,0,0,0,0,0,0,0,36134,0,0,0,5026,0,0,1384,427,80,5,2,0,0,1,0,0,6,1,5,1,2,3,11,2,1,1,0,1,NA
"4209","801_2005",NA,NA,NA,NA,NA,NA,NA,801,2005,0,384,158,0,120,0,7218,21181,0,0,1934,0,0,0,0,0,48175,0,35622,0,16193,0,0,13246,0,9270,0,0,0,0,0,0,0,0,0,0,36134,0,0,0,5026,0,0,1384,427,80,5,2,0,0,1,0,0,6,1,5,1,2,3,11,2,1,1,0,1,NA
"4210","801_2006",NA,NA,NA,NA,NA,NA,NA,801,2006,788,792,368,0,687,0,7481,47855,0,0,5187,6470,0,0,0,0,48491,0,35846,0,27766,0,0,11016,0,91577,0,1854,0,0,0,13786,0,0,0,0,0,0,0,0,2930,0,0,1339,427,1080,8,2,0,1,2,0,0,9,0,5,2,2,3,11,2,1,3,1,1,0
"4211","801_2007",NA,NA,NA,NA,NA,NA,NA,801,2007,788,792,368,0,687,0,7481,47855,0,0,5187,6470,0,0,0,0,48491,0,35846,0,27766,0,0,11016,0,91577,0,1854,0,0,0,13786,0,0,0,0,0,0,0,0,2930,0,0,1339,427,1080,8,2,0,1,2,0,0,9,0,5,2,2,3,11,2,1,3,1,1,NA
"4212","801_2008",NA,NA,NA,NA,NA,NA,NA,801,2008,788,792,368,0,687,0,6879,47853,0,0,5198,7025,0,0,0,0,48209,0,34594,0,27563,0,0,8987,0,92615,0,2684,0,0,0,14208,0,0,0,0,0,0,0,0,4218,0,0,1339,451,1080,8,4,0,2,3,0,0,6,0,6,1,3,3,15,2,1,5,1,0,NA
"4213","801_2009",NA,NA,NA,NA,NA,NA,NA,801,2009,788,792,368,0,687,0,6879,47853,0,0,5198,7025,0,0,0,0,48209,0,34594,0,27563,0,0,8987,0,92615,0,2684,0,0,0,14208,0,0,0,0,0,0,0,0,4218,0,0,1339,451,1080,8,4,0,2,3,0,0,6,0,6,1,3,3,15,2,1,5,1,0,NA
"4214","801_2010",NA,NA,NA,NA,NA,NA,NA,801,2010,788,792,368,0,687,0,6879,47853,0,0,5198,7025,0,0,0,0,48209,0,34594,0,27563,0,0,8987,0,92615,0,2684,0,0,0,14208,0,0,0,0,0,0,0,0,4218,0,0,1339,451,1080,8,4,0,2,3,0,0,6,0,6,1,3,3,15,2,1,5,1,0,NA
"4215","801_2011",NA,NA,NA,NA,NA,NA,NA,801,2011,1188,1443,655,0,687,0,6879,49710,0,0,6458,7025,0,0,0,0,47558,0,41456,0,23468,0,0,8775,0,88106,0,1766,0,0,0,14208,0,0,0,0,0,0,0,0,2759,0,0,1122,451,1080,12,7,0,2,3,1,0,4,0,3,0,2,3,18,2,0,5,1,0,NA
"4216","801_2012",NA,NA,NA,NA,NA,NA,NA,801,2012,1188,1443,655,0,687,0,6879,49710,0,0,6458,7025,0,0,0,0,47558,0,41456,0,23468,0,0,8775,0,88106,0,1766,0,0,0,14208,0,0,0,0,0,0,0,0,2759,0,0,1122,451,1080,12,7,0,2,3,1,0,4,0,3,0,2,3,18,2,0,5,1,0,NA
"4217","801_2013",NA,NA,NA,NA,NA,NA,NA,801,2013,1038,1233,655,0,687,0,6879,49606,0,0,6458,7025,0,0,0,0,56331,0,41456,0,23468,0,0,8775,0,88106,0,1766,0,0,0,14208,0,0,0,0,0,0,0,0,0,0,0,1122,355,1080,12,4,0,2,4,1,0,5,1,3,0,1,3,20,2,1,5,2,0,NA
"4218","801_2014",NA,NA,NA,NA,NA,NA,NA,801,2014,1038,1233,655,0,687,0,6879,49606,0,0,6458,7025,0,0,0,0,56331,0,41456,0,23468,0,0,8775,0,88106,0,1766,0,0,0,14208,0,0,0,0,0,0,0,0,0,0,0,1122,355,1080,12,4,0,2,4,1,0,5,1,3,0,1,3,20,2,1,5,2,0,NA
"4219","801_2015",NA,NA,NA,NA,NA,NA,NA,801,2015,1238,1093,707,0,687,0,6879,50471,0,0,6353,7025,0,0,0,0,55906,0,26680,0,23077,0,0,8775,0,88106,0,2623,0,0,0,14210,0,0,0,0,0,0,13481,0,1193,0,0,667,355,1080,11,4,0,2,4,1,0,6,1,3,0,1,2,16,1,1,7,1,0,NA
"4220","801_2016",NA,NA,NA,NA,NA,NA,NA,801,2016,1238,1093,707,0,687,0,6879,50471,0,0,6353,7025,0,0,0,0,55906,0,26680,0,23077,0,0,8775,0,88106,0,2623,0,0,0,14210,0,0,0,0,0,0,13481,0,1193,0,0,667,355,1080,11,4,0,2,4,1,0,6,1,3,0,1,2,16,1,1,7,1,0,NA
"4221","801_2017",NA,NA,NA,NA,NA,NA,NA,801,2017,1238,981,569,0,693,0,6879,56399,0,0,5539,9265,0,0,0,0,70497,0,43928,0,23637,0,0,8272,0,88106,0,2623,0,0,0,14164,0,0,0,0,0,0,1341,0,9194,0,0,1242,391,1080,8,5,0,2,3,0,0,7,1,4,0,3,3,14,1,2,5,0,0,0
"4222","801_2018",NA,NA,NA,NA,NA,NA,NA,801,2018,1238,981,569,0,693,0,6879,56399,0,0,5539,9265,0,0,0,0,70497,0,43928,0,23637,0,0,8272,0,88106,0,2623,0,0,0,14164,0,0,0,0,0,0,1341,0,9194,0,0,1242,391,1080,8,5,0,2,3,0,0,7,1,4,0,3,3,14,1,2,5,0,0,NA
"4223","801_2019",NA,NA,NA,NA,NA,NA,NA,801,2019,1238,1297,691,0,693,0,6879,55702,0,0,6966,9265,0,0,0,0,76730,0,43928,0,23637,0,0,8272,0,88106,0,2392,0,0,0,10998,0,0,0,0,0,0,0,0,2779,0,0,1242,391,1080,18,6,0,2,3,0,0,9,1,3,0,1,2,19,1,1,5,1,0,NA
"4224","802_2002",NA,NA,NA,NA,NA,NA,NA,802,2002,0,54,0,0,0,0,0,3421,0,0,1331,0,0,0,0,0,9646,0,0,0,4421,0,0,4168,0,0,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,5203,0,0,0,441,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,1,1,NA
"4225","802_2003",NA,NA,NA,NA,NA,NA,NA,802,2003,0,54,0,0,0,0,0,3421,0,0,1331,0,0,0,0,0,9646,0,0,0,4421,0,0,4168,0,0,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,5203,0,0,0,441,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,1,1,NA
"4226","802_2004",NA,NA,NA,NA,NA,NA,NA,802,2004,0,54,0,0,0,0,0,4252,0,0,1331,0,0,0,0,0,4553,0,0,0,4421,0,0,4162,0,0,5589,3787,1634,0,0,0,0,0,0,0,0,0,0,0,7571,0,0,0,440,0,1,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,3,0,2,NA
"4227","802_2005",NA,NA,NA,NA,NA,NA,NA,802,2005,0,54,0,0,0,0,0,4252,0,0,1331,0,0,0,0,0,4553,0,0,0,4421,0,0,4162,0,0,5589,3787,1634,0,0,0,0,0,0,0,0,0,0,0,7571,0,0,0,440,0,1,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,3,0,2,0
"4228","802_2006",NA,NA,NA,NA,NA,NA,NA,802,2006,562,574,83,0,532,0,0,41094,0,0,12318,3075,0,0,0,0,65542,0,11472,0,34890,0,0,6515,0,53029,6066,5825,1877,0,0,0,0,0,0,0,0,0,0,0,6309,0,0,886,363,665,9,2,0,1,4,1,2,6,1,0,2,1,4,10,0,1,7,1,1,NA
"4229","802_2007",NA,NA,NA,NA,NA,NA,NA,802,2007,562,574,83,0,532,0,0,41094,0,0,12318,3075,0,0,0,0,65542,0,11472,0,34890,0,0,6515,0,53029,6066,5825,1877,0,0,0,0,0,0,0,0,0,0,0,6309,0,0,886,363,665,9,2,0,1,4,1,2,6,1,0,2,1,4,10,0,1,7,1,1,NA
"4230","802_2008",NA,NA,NA,NA,NA,NA,NA,802,2008,562,907,83,0,532,0,0,50399,0,5080,13084,6133,0,0,0,0,64836,0,11584,0,34609,0,0,6989,0,53029,5409,5842,0,0,0,0,0,0,0,0,47116,0,0,0,1824,0,0,863,304,785,14,3,0,1,5,3,2,8,1,0,2,1,4,9,0,1,8,1,1,NA
"4231","802_2009",NA,NA,NA,NA,NA,NA,NA,802,2009,562,907,83,0,532,0,0,50399,0,5080,13084,6133,0,0,0,0,64836,0,11584,0,34609,0,0,6989,0,53029,5409,5842,0,0,0,0,0,0,0,0,47116,0,0,0,1824,0,0,863,304,785,14,3,0,1,5,3,2,8,1,0,2,1,4,9,0,1,8,1,1,0
"4232","802_2010",NA,NA,NA,NA,NA,NA,NA,802,2010,562,907,83,0,532,0,0,50399,0,5080,13084,6133,0,0,0,0,64836,0,11584,0,34609,0,0,6989,0,53029,5409,5842,0,0,0,0,0,0,0,0,47116,0,0,0,1824,0,0,863,304,785,14,3,0,1,5,3,2,8,1,0,2,1,4,9,0,1,8,1,1,NA
"4233","802_2011",NA,NA,NA,NA,NA,NA,NA,802,2011,562,992,87,0,532,0,0,52045,0,2690,12405,6133,0,0,0,0,96739,0,23339,0,34005,0,0,6989,0,53029,0,2996,1699,0,0,0,0,0,0,0,0,0,0,3098,5998,0,0,1380,304,515,18,5,1,1,4,2,1,7,1,0,4,1,6,16,0,2,7,0,1,NA
"4234","802_2012",NA,NA,NA,NA,NA,NA,NA,802,2012,562,992,87,0,532,0,0,52045,0,2690,12405,6133,0,0,0,0,96739,0,23339,0,34005,0,0,6989,0,53029,0,2996,1699,0,0,0,0,0,0,0,0,0,0,3098,5998,0,0,1380,304,515,18,5,1,1,4,2,1,7,1,0,4,1,6,16,0,2,7,0,1,NA
"4235","802_2013",NA,NA,NA,NA,NA,NA,NA,802,2013,0,1001,96,0,532,0,0,52924,0,0,11985,6133,0,0,0,0,94508,0,22382,0,34005,0,0,6989,0,53029,0,2912,1699,0,0,0,0,0,0,0,0,0,0,3098,11380,0,0,1110,304,515,19,4,1,1,5,2,2,5,2,0,5,2,5,14,0,3,7,0,0,NA
"4236","802_2014",NA,NA,NA,NA,NA,NA,NA,802,2014,0,1001,96,0,532,0,0,52924,0,0,11985,6133,0,0,0,0,94508,0,22382,0,34005,0,0,6989,0,53029,0,2912,1699,0,0,0,0,0,0,0,0,0,0,3098,11380,0,0,1110,304,515,19,4,1,1,5,2,2,5,2,0,5,2,5,14,0,3,7,0,0,NA
"4237","802_2015",NA,NA,NA,NA,NA,NA,NA,802,2015,0,992,92,0,1192,0,0,78069,0,0,11603,7804,0,0,0,0,94737,0,20100,0,57396,0,0,7429,0,112951,0,1531,0,0,0,0,0,0,0,0,0,0,0,3098,14642,0,0,1110,304,955,20,1,1,2,4,0,2,4,2,0,5,2,4,18,0,4,6,1,2,611
"4238","802_2016",NA,NA,NA,NA,NA,NA,NA,802,2016,0,992,92,0,1192,0,0,78069,0,0,11603,7804,0,0,0,0,94737,0,20100,0,57396,0,0,7429,0,112951,0,1531,0,0,0,0,0,0,0,0,0,0,0,3098,14642,0,0,1110,304,955,20,1,1,2,4,0,2,4,2,0,5,2,4,18,0,4,6,1,2,NA
"4239","802_2017",NA,NA,NA,NA,NA,NA,NA,802,2017,0,1323,136,0,1192,0,0,78113,0,0,12292,7804,0,0,0,0,73671,0,10875,0,66294,0,0,7429,0,112951,0,1599,0,0,0,0,0,0,0,0,0,0,0,3098,34819,0,0,301,1105,955,22,1,1,1,2,0,2,3,2,0,4,1,5,18,0,4,6,1,2,NA
"4240","802_2018",NA,NA,NA,NA,NA,NA,NA,802,2018,0,1323,136,0,1192,0,0,78113,0,0,12292,7804,0,0,0,0,73671,0,10875,0,66294,0,0,7429,0,112951,0,1599,0,0,0,0,0,0,0,0,0,0,0,3098,34819,0,0,301,1105,955,22,1,1,1,2,0,2,3,2,0,4,1,5,18,0,4,6,1,2,NA
"4241","802_2019",NA,NA,NA,NA,NA,NA,NA,802,2019,0,1436,126,0,1191,0,0,78254,0,0,12332,7804,0,0,0,0,83886,0,10875,0,66294,0,0,7429,0,112951,0,1172,0,0,0,0,0,0,0,0,0,0,2230,3098,21723,0,0,301,1105,1061,23,3,1,1,3,0,2,3,3,0,5,1,4,16,0,4,8,0,3,NA
"4242","803_2002",NA,NA,NA,NA,NA,NA,NA,803,2002,0,2563,625,0,0,0,41411,86677,0,0,57602,0,0,0,0,0,0,0,0,0,0,0,9035,0,0,0,0,8450,0,0,0,0,279,0,0,0,0,0,0,0,768,0,0,1800,0,0,30,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,32,0,0,NA
"4243","803_2003",NA,NA,NA,NA,NA,NA,NA,803,2003,0,2563,625,0,0,0,41411,86677,0,0,57602,0,0,0,0,0,0,0,0,0,0,0,9035,0,0,0,0,8450,0,0,0,0,279,0,0,0,0,0,0,0,768,0,0,1800,0,0,30,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,32,0,0,NA
"4244","803_2004",NA,NA,NA,NA,NA,NA,NA,803,2004,0,2563,625,0,0,0,41411,82084,0,0,66096,0,0,0,0,0,0,0,0,0,0,0,9035,0,0,0,0,8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,29,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,34,0,0,NA
"4245","803_2005",NA,NA,NA,NA,NA,NA,NA,803,2005,0,2563,625,0,0,0,41411,82084,0,0,66096,0,0,0,0,0,0,0,0,0,0,0,9035,0,0,0,0,8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,29,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,34,0,0,NA
"4246","803_2006",NA,NA,NA,NA,NA,NA,NA,803,2006,2144,2422,625,0,0,0,43156,85558,0,0,65043,0,0,0,0,0,0,0,0,0,0,0,9035,0,0,0,0,6102,0,0,0,0,0,0,0,0,0,0,0,0,3008,0,0,1800,0,0,31,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,28,0,0,NA
"4247","803_2007",NA,NA,NA,NA,NA,NA,NA,803,2007,2144,2422,625,0,0,0,43156,85558,0,0,65043,0,0,0,0,0,0,0,0,0,0,0,9035,0,0,0,0,6102,0,0,0,0,0,0,0,0,0,0,0,0,3008,0,0,1800,0,0,31,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,28,0,0,NA
"4248","803_2008",NA,NA,NA,NA,NA,NA,NA,803,2008,4204,2809,593,0,0,0,43156,73031,0,0,77117,0,0,0,0,0,0,0,0,0,0,0,12099,0,0,0,0,4869,0,0,0,0,380,0,0,0,0,0,0,0,1464,0,0,1800,0,0,37,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,25,0,0,NA
"4249","803_2009",NA,NA,NA,NA,NA,NA,NA,803,2009,4204,2809,593,0,0,0,43156,73031,0,0,77117,0,0,0,0,0,0,0,0,0,0,0,12099,0,0,0,0,4869,0,0,0,0,380,0,0,0,0,0,0,0,1464,0,0,1800,0,0,37,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,25,0,0,NA
"4250","803_2010",NA,NA,NA,NA,NA,NA,NA,803,2010,4204,2809,593,0,0,0,43156,73031,0,0,77117,0,0,0,0,0,0,0,0,0,0,0,12099,0,0,0,0,4869,0,0,0,0,380,0,0,0,0,0,0,0,1464,0,0,1800,0,0,37,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,25,0,0,NA
"4251","803_2011",NA,NA,NA,NA,NA,NA,NA,803,2011,4845,3445,465,0,0,0,43156,70145,0,0,76829,0,0,0,0,0,0,0,0,0,0,0,11909,0,0,0,0,4999,0,0,0,0,0,0,0,0,0,0,4013,0,851,0,0,1400,0,0,36,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,26,0,0,NA
"4252","803_2012",NA,NA,NA,NA,NA,NA,NA,803,2012,4845,3445,465,0,0,0,43156,70145,0,0,76829,0,0,0,0,0,0,0,0,0,0,0,11909,0,0,0,0,4999,0,0,0,0,0,0,0,0,0,0,4013,0,851,0,0,1400,0,0,36,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,26,0,0,NA
"4253","803_2013",NA,NA,NA,NA,NA,NA,NA,803,2013,3828,4218,652,0,0,0,42196,71815,0,0,70253,0,0,0,0,0,0,0,0,0,0,0,11324,0,0,0,0,4225,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,1390,0,0,41,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,NA
"4254","803_2014",NA,NA,NA,NA,NA,NA,NA,803,2014,3828,4218,652,0,0,0,42196,71815,0,0,70253,0,0,0,0,0,0,0,0,0,0,0,11324,0,0,0,0,4225,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,1390,0,0,41,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,NA
"4255","803_2015",NA,NA,NA,NA,NA,NA,NA,803,2015,3828,4034,682,0,0,0,42196,71933,0,0,69146,0,0,0,0,0,0,0,0,0,0,0,11324,0,0,0,0,4353,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,1390,0,0,41,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,NA
"4256","803_2016",NA,NA,NA,NA,NA,NA,NA,803,2016,3828,4034,682,0,0,0,42196,71933,0,0,69146,0,0,0,0,0,0,0,0,0,0,0,11324,0,0,0,0,4353,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,1390,0,0,41,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,NA
"4257","803_2017",NA,NA,NA,NA,NA,NA,NA,803,2017,3488,4165,702,0,0,0,42921,72106,0,0,69527,0,0,0,0,0,0,0,0,0,0,0,11324,0,0,0,0,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,41,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,18,0,0,NA
"4258","803_2018",NA,NA,NA,NA,NA,NA,NA,803,2018,3488,4165,702,0,0,0,42921,72106,0,0,69527,0,0,0,0,0,0,0,0,0,0,0,11324,0,0,0,0,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,41,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,18,0,0,NA
"4259","803_2019",NA,NA,NA,NA,NA,NA,NA,803,2019,2660,4212,572,0,0,0,42921,72452,0,0,70553,0,0,0,0,0,0,0,0,0,0,0,10317,0,0,0,0,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,44,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,NA
"4260","804_2006",NA,NA,NA,NA,NA,NA,NA,804,2006,1300,31,0,0,0,0,0,7290,0,0,2869,0,0,0,0,0,6798,0,0,0,0,0,0,112717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,0,0,2396,94,0,2,2,0,3,0,0,0,1,0,2,0,0,3,0,0,1,0,1,0,NA
"4261","804_2007",NA,NA,NA,NA,NA,NA,NA,804,2007,1300,31,0,0,0,0,0,7290,0,0,2869,0,0,0,0,0,6798,0,0,0,0,0,0,112717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,0,0,2396,94,0,2,2,0,3,0,0,0,1,0,2,0,0,3,0,0,1,0,1,0,NA
"4262","804_2008",NA,NA,NA,NA,NA,NA,NA,804,2008,0,31,0,0,0,0,0,6953,0,0,0,0,0,0,0,0,7743,0,0,0,0,0,0,88683,0,0,0,0,0,0,0,0,0,0,0,0,94144,0,0,0,0,0,0,2396,65,0,0,1,0,2,0,0,0,1,0,2,0,0,4,1,0,0,0,0,0,NA
